id|name|latitude|longitude|city|postcode|country|cuisine|location_id|price_indicator|rating|website|vendor_id|tags
7035|Sheer Rocks|17.054344|-61.897029|St Marys|NA|Antigua and Barbuda|Mediterranean|504179ed-da8a-465e-b53e-48d8eb90c2b5||65|http://www.sheer-rocks.com/|134739|
7036|Burnt Truffle|53.326433|-3.093275|Liverpool|CH60 0AQ|United Kingdom|British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.burnttruffle.net/|134740|Al fresco area available,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic
7037|Balter|17.736797|-64.761375|Saint Croix|00820|U.S. Virgin Islands|Local Cuisine|2f8ef4f7-cc32-4530-a0d5-c436b16d394e||65|http://www.balterstx.com|134741|
7038|Savant|17.745664|-64.703670|Healdsburg|00820|U.S. Virgin Islands|Mexican,Thai|2f8ef4f7-cc32-4530-a0d5-c436b16d394e||65|http://savantstx.com/|134742|
7039|Screaming Eagle Restaurant|12.545855|-70.061297|Oranjestad||Aruba|European,Modern European|7a121639-0721-4e6c-9188-9639bc75bcff||65|https://screaming-eagle.net/|134743|
7040|Vincent Café and Cocktail Bar|53.408228|-2.991923|Liverpool|L2 3YL|United Kingdom|Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion,Asian fusion,British,British,British,British,British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.vincentcafeandcocktailbar.com/|134744|Vegan,Al fresco area available,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Private dining rooms available,Romantic,Vegan,Al fresco area available,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Private dining rooms available,Romantic
7041|Caveau|53.374029|-2.869656|Liverpool|L25 7GB|United Kingdom|French,French,French|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.caveau.co.uk/|134745|Large tables a la carte,Private dining rooms available,Romantic
7042|Verdant Allerton|53.371995|-2.873217|Liverpool|L18|United Kingdom|British,British,British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.verdantallerton.com/|134746|Vegan,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic
7043|Neon Jamón|53.389702|-2.914822|Liverpool|L15 9EH|United Kingdom|Spanish,Spanish,Spanish,Spanish,Spanish,Spanish,Spanish,Spanish|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://neonjamon.com/|134747|Vegan,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic
7044|Puschka|53.402764|-2.973421|Liverpool|L1 2TE|United Kingdom|British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://puschka.co.uk/|134748|Vegan,Disabled access,Good for vegetarians,Romantic
7045|Ziba Restaurant and Bar|37.257521|-121.898041|Liverpool|L3 9AG|United Kingdom|British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://racquetclubhotel.co.uk/restaurant|134754|Disabled access
7046|Le Petit Nice Passedat|43.280186|5.282010|Marseille|13007|France|Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean|4e9cea11-b383-442b-8363-38b95162a531|4|70|http://www.passedat.fr/en/|134756|Restaurant,Al fresco area available,Disabled access,Large tables a la carte,Award winning,Private dining rooms available,Romantic,Tasting menu only,Traditional,With a view,Ticketed restaurant
7047|Hanover Street Social|53.402968|-2.984871|Liverpool|L1 4AA|United Kingdom|British,British,British,British,British,British,British,British,Vegetarian,Vegetarian,Vegetarian,Vegetarian,Vegetarian,Vegetarian,Vegetarian,Vegetarian|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.hanoverstreetsocial.co.uk/|134757|Vegan,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic,Vegan,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic
7048|Une Table au Sud|43.296367|5.303590|Marseille|13002|France|Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean|4e9cea11-b383-442b-8363-38b95162a531|4|70|http://www.unetableausud.com/|134759|Restaurant,Celebrity chef,Good for vegetarians,Large tables a la carte,Award winning,Private dining rooms available,Romantic,Tasting menu only,Traditional,With a view,Ticketed restaurant
7049|Le Toiny Restaurant|17.899300|-62.799089|Other|97133|Saint Barthélemy|French|ff7008e1-ed1d-442d-ad7f-b1e14bf47980||65|http://www.letoiny.com/|134760|
7050|Blue by Eric Ripert|19.336262|-81.379337|Grand Cayman|KY1-1209|Cayman Islands|Fish/seafood|f78edf89-6bfb-4f0e-a8a6-df77fdfb27be||65|http://www.ritzcarlton.com/en/hotels/caribbean/grand-cayman/dining/blue|134761|
7051|On the Rocks|17.902951|-62.838406|Baie de Saint Jean|97133|Saint Barthélemy|Local Cuisine|ff7008e1-ed1d-442d-ad7f-b1e14bf47980||65|https://www.edenrockhotel.com/|134762|
7052|Luca|19.331281|-81.383720|Grand Cayman||Cayman Islands|Italian|f78edf89-6bfb-4f0e-a8a6-df77fdfb27be||90|https://www.luca.ky/|134763|
7053|The Clove Hitch Bistro and Bar|53.402665|-2.969785|Liverpool|L1 9BQ|United Kingdom|British,British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.theclovehitch.com/|134764|Al fresco area available,Bottomless brunch,Brunch,Child-friendly,Good for vegetarians,Large tables a la carte,Romantic
7054|Alcyone|43.298412|5.300149|Marseille|13002|France|Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean,Mediterranean|4e9cea11-b383-442b-8363-38b95162a531||65||134765|Al fresco area available,Disabled access,Large tables a la carte,Award winning,Private dining rooms available,Romantic
7055|Parallel23|21.799396|-72.297780|Providenciales|TKCA 1ZZ|Turks and Caicos Islands|Fish/seafood|9c84360e-4dd3-4513-941b-74b7f06e5909||65|http://www.thepalmstc.com/|134766|
7056|Fonseca's|53.407818|-2.987678|Liverpool|L1 6AF|United Kingdom|British,British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.delifonseca.co.uk/|134767|Vegan,Bottomless brunch,Brunch,Child-friendly,Good for vegetarians,Large tables a la carte,Romantic
7057|L'Épuisette|43.285809|5.349964|Marseille|13007|France|Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood|4e9cea11-b383-442b-8363-38b95162a531||65|http://www.l-epuisette.fr|134768|Disabled access,Large tables a la carte,Award winning,Romantic,Traditional,With a view
7058|AM by Alexandre Mazzia|43.270027|5.316222|Marseille|13008|France|French,French,French,French,French,French|4e9cea11-b383-442b-8363-38b95162a531||65|http://www.alexandremazzia.com/|134770|Disabled access,Large tables a la carte,Award winning,Romantic,Tasting menu only,Modern/trendy
7059|El Brellin|45.451874|9.104715|Milan|20144|Italy|Local Cuisine|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|http://www.brellin.com/|134771|
7060|Rebelot|45.451026|9.102057|Milan|20143|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|https://www.rebelotnavigli.com|134774|
7061|Al Pont de Ferr|45.451015|9.101988|Milan|20143|Italy|Italian|18e1a212-9ee5-4f19-8a00-fa3ac26ef6de||65|http://www.pontdeferr.it|134775|
7062|La Petite Colombe|-33.912680|19.120878|Cape Town|7690|South Africa|Modern European,Modern European,Modern European,Modern European,Modern European|cbcc7419-1f9e-4ae8-aec9-dc8a03473ce2||65|https://www.lapetitecolombe.com/|134777|Vegan,Al fresco area available,Good for vegetarians,Romantic,Modern/trendy
7063|Meet Liverpool|53.405749|-2.993251|Liverpool|L2 0PL|United Kingdom|Steak,Steak|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.meetsteakhouse.co.uk/|134779|Large tables a la carte,Romantic
7064|Flores|37.797659|-122.432686|San Francisco|94123|United States|Mexican,Mexican,Mexican,Mexican,Mexican,Mexican,Mexican|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://floressf.com/|134781|Al fresco area available,Bottomless brunch,Brunch,Disabled access,Good for vegetarians,Large tables a la carte,Modern/trendy
7065|The Charter Oak|38.501771|-122.464007|St. Helena|94574|United States|North American,North American,North American,North American,North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://www.thecharteroak.com/|134783|Bottomless brunch,Brunch,Celebrity chef,Good for vegetarians,Large tables a la carte,Private dining rooms available,Modern/trendy
7066|Sam's Social Club|38.582758|-122.575966|Napa|94515|United States|North American,North American,North American,North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b||65|http://samssocialclub.com/|134784|Al fresco area available,Bottomless brunch,Brunch,Disabled access,Large tables a la carte,Private dining rooms available
7067|China Live|37.798042|-122.407877|San Francisco|94133|United States|Chinese,Chinese,Chinese,Chinese,Chinese,Chinese|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://chinalivesf.com/|134785|Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Private dining rooms available,Modern/trendy
7068|Terrapin Creek Cafe Restaurant|38.339002|-123.048226|Bodega Bay|94923|United States|North American|a3a2eab3-de54-4388-894e-364e26911c3b||65|http://www.terrapincreekcafe.com/|134786|Disabled access
7069|Primehouse|41.893086|-87.625839|Chicago|60611|United States|Steak,Steak,Steak,Steak,Steak,Steak,Steak|a3a2eab3-de54-4388-894e-364e26911c3b||65|http://www.jameshotels.com/chicago/primehouse/about|134787|Al fresco area available,Disabled access,Large tables a la carte,Award winning,Private dining rooms available,With a view,Modern/trendy
7070|GreenRiver|41.893850|-87.620730|Chicago|60611|United States|North American,North American,North American,North American,North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b||65|https://www.greenriverchi.com/|134788|Al fresco area available,Disabled access,Large tables a la carte,Award winning,Private dining rooms available,With a view,Modern/trendy
7071|Oriole|41.886167|-87.645084|Chicago|60521|United States|North American,North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://www.oriolechicago.com/|134790|Award winning,Romantic,Tasting menu only,Modern/trendy
7072|Band of Bohemia|41.967285|-87.674712|Chicago|60640|United States|North American,North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://www.bandofbohemia.com/|134791|Disabled access,Good for vegetarians,Large tables a la carte,Modern/trendy
7073|Gaucho Birmingham|52.481966|-1.899975|Birmingham|B3 2AA|United Kingdom|Steak,Steak,Steak,Steak,Steak,Steak,Steak,Steak|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.gauchorestaurants.com/restaurants/birmingham/|134809|Bottomless brunch,Brunch,Child-friendly,Disabled access,Large tables a la carte,Pre/post theatre,Private dining rooms available,Romantic
7075|Restaurante Martín Berasategui|43.266789|-2.017741|San Sebastian|20160|Spain|Spanish,Spanish,Spanish,Spanish,Spanish|9cbbdced-21fa-4322-a91b-277d6642ed08||65|https://www.martinberasategui.com/en|134811|Good for vegetarians,Award winning,Romantic,With a view,Modern/trendy
7076|Elkano|43.303046|-2.207302|Getaria|20808|Spain|Fish/seafood,Fish/seafood,Fish/seafood|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://www.restauranteelkano.com/|134812|Large tables a la carte,Romantic,Traditional
7077|Kokotxa|43.323537|-1.989273|San Sebastian|20003|Spain|Spanish,Spanish,Spanish,Spanish,Spanish|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://www.restaurantekokotxa.com/|134813|Good for vegetarians,Award winning,Romantic,Tasting menu only,Modern/trendy
7078|Lasan|52.485230|-1.907980|Birmingham|B3 1SD|United Kingdom|Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood,Fish/seafood|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.lasan.co.uk/|134814|Disabled access,Large tables a la carte,Romantic,Traditional,With a view
7079|Alameda|43.341745|-2.028655|San Sebastian|20280|Spain|Spanish,Spanish,Spanish,Spanish,Spanish,Spanish|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://www.restaurantealameda.net/|134815|Good for vegetarians,Large tables a la carte,Award winning,Romantic,Traditional,Modern/trendy
7080|The Trooper|52.656465|-1.854265|Birmingham|WS14 0AN|United Kingdom|British,British,British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.thetrooperwall.co.uk/|134816|Al fresco area available,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic
7081|The Boot Inn|52.286677|-1.886441|Birmingham|B80|United Kingdom|British,British,British,British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.thebootmappleboroughgreen.co.uk/|134817|Vegan,Al fresco area available,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic
7082|Andy Waters|52.447894|-1.717718|Birmingham|B40 1PU|United Kingdom|British,British,British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://www.watersrestaurant.co.uk/|134818|Vegan,Bottomless brunch,Brunch,Child-friendly,Disabled access,Good for vegetarians,Large tables a la carte,Romantic
7083|Pushkar|52.476799|1.911446|Birmingham|B1 2HQ|United Kingdom|Indian,Indian,Indian,Indian,Indian,Indian|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://pushkardining.com/|134820|Vegan,Disabled access,Good for vegetarians,Large tables a la carte,Private dining rooms available,Romantic
7084|Mirador de Ulia|43.328710|-1.969859|San Sebastian|20013|Spain|French,French,French,French,French,French|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://www.miradordeulia.es|134821|Al fresco area available,Good for vegetarians,Large tables a la carte,Romantic,With a view,Modern/trendy
7085|Bodega|52.479935|-1.900547|Birmingham|B2 5RS|United Kingdom|Mexican,Mexican,Mexican,Mexican|27d9b687-31e6-4c4f-892a-508c51c365a1||90|http://www.bodegacantina.co.uk/|134823|Vegan,Disabled access,Good for vegetarians,Large tables a la carte
7086|Otto|52.486416|-1.907690|Birmingham|B3 1UG|United Kingdom|Italian,Italian,Italian,Italian|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://ottowoodfired.com/|134825|Vegan,Disabled access,Good for vegetarians,Large tables a la carte
7087|Narru Restaurant|43.315646|-1.989900|San Sebastian|20007|Spain|French,French,French,French|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://www.narru.es/|134826|Good for vegetarians,Large tables a la carte,Romantic,Modern/trendy
7088|Hashiri|37.783271|-122.407328|San Francisco|94103|United States|Japanese,Japanese,Japanese,Japanese,Japanese,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion,Japanese Fusion|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://hashirisf.com/|134828|Vegan,Disabled access,Good for vegetarians,High end,Tasting menu only,Vegan,Disabled access,Good for vegetarians,High end,Tasting menu only,Vegan,Disabled access,Good for vegetarians,High end,Tasting menu only
7089|Gjusta|33.995271|-118.474548|Los Angeles|90291|United States|North American,North American,North American,North American,North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b|4|70|http://www.gjusta.com/|134829|Restaurant,Al fresco area available,Child-friendly,Disabled access,Good for vegetarians,Modern/trendy,Ticketed restaurant
7090|Hatchett Hall|33.996985|-118.431570|Los Angeles|90066|United States|North American,North American,North American,North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b|4|70|http://www.hatchethallla.com/|134830|Restaurant,Al fresco area available,Disabled access,Private dining rooms available,Modern/trendy,Ticketed restaurant
7091|Tusk|45.522638|-122.640492|Portland|97214|United States|North American,North American,North American,North American,North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b||70|https://www.tuskpdx.com/|134832|Bottomless brunch,Brunch,Disabled access,Good for vegetarians,Large tables a la carte,Modern/trendy
7092|Bateau|47.613276|-122.318504|Seattle|98122|United States|Steak,Steak,Steak|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://www.restaurantbateau.com/|134833|Disabled access,Large tables a la carte,Modern/trendy
7093|Wildair Food and Wine|40.720015|-73.989215|New York|10002|United States|North American,North American|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://wildair.nyc/|134834|Good for vegetarians,Modern/trendy
7094|Lupa|40.727591|-74.000109|New York|10012|United States|Italian,Italian,Italian|a3a2eab3-de54-4388-894e-364e26911c3b||65|http://luparestaurant.com/|134835|Disabled access,Large tables a la carte,Traditional
7095|I Sodi|40.733427|-74.004998|New York|10014|United States|Italian,Italian|a3a2eab3-de54-4388-894e-364e26911c3b||70|http://www.isodinyc.com/|134836|Disabled access,Modern/trendy
7096|Sushi Kashiba|47.609778|-122.341527|Seattle|98101|United States|Japanese,Japanese,Japanese,Japanese BBQ,Japanese BBQ,Japanese BBQ,Japanese Fusion,Japanese Fusion,Japanese Fusion|a3a2eab3-de54-4388-894e-364e26911c3b||65|http://sushikashiba.com/|134837|Disabled access,Mid range,Traditional,Disabled access,Mid range,Traditional,Disabled access,Mid range,Traditional
7098|Saltxipi|43.324558|-1.970432|San Sebastian|20013|Spain|Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine|9cbbdced-21fa-4322-a91b-277d6642ed08||65|https://saltxipi.com/|134839|Al fresco area available,Large tables a la carte,Romantic,Traditional
7099|Ni Neu|43.324013|-1.981506|San Sebastian|20002|Spain|Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine,Local Cuisine|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://www.restaurantenineu.com/|134840|Good for vegetarians,Large tables a la carte,Romantic,With a view,Modern/trendy
7100|The Wilderness|52.476735|-1.897337|Birmingham|B5|United Kingdom|British,British,British,British,British,British,British|27d9b687-31e6-4c4f-892a-508c51c365a1||65|http://wearethewilderness.co.uk/|134841|Vegan,Disabled access,Good for vegetarians,Large tables a la carte,Private dining rooms available,Romantic,Tasting menu only
7101|Palace Fesol|39.468573|-0.373699|Valencia|46004|Spain|Italian,Italian,Italian,Italian|9cbbdced-21fa-4322-a91b-277d6642ed08||65|http://restaurantepalacefesol.es/|134842|Good for vegetarians,Large tables a la carte,Romantic,Traditional
